YEARMODA,TEMP,MAX,MIN,WDSP,MXSPD,PRCP
04/20/1991,87,92.8,77.7,5,7.8,0.04
04/21/1991,85.1,89.6,79.2,4.2,9.7,0
04/22/1991,83.9,91.4,77.5,3.9,5.8,0.28
04/23/1991,84.7,91.4,79.2,3.6,5.8,0.12
04/24/1991,85.2,89.2,78.4,6.4,11.7,0
04/25/1991,85.9,89.8,79.7,5.5,9.7,0
04/26/1991,89.4,93.2,78.4,10.1,19.4,0
04/27/1991,88.1,94.3,79,5.8,11.7,0
04/28/1991,86.7,94.5,81.1,5.6,15.5,0
04/29/1991,86.4,91,68.4,6.6,11.7,0
04/30/1991,86.5,92.3,80.8,7.5,9.7,0
05/01/1991,87.4,90.5,80.6,8.9,15.5,0
05/02/1991,87.5,91,82,11,15.5,0
05/03/1991,86.8,91,80.2,5.8,11.7,0
05/04/1991,83.5,85.6,79.3,5.6,11.7,0.67
05/05/1991,85.8,89.6,78.4,5.8,11.7,0
05/06/1991,87.3,92.5,80.6,6.7,13.6,0
05/07/1991,87.7,94.1,81.7,5.2,7.8,0
05/08/1991,87.3,93.7,81.7,6.1,13.6,0
05/09/1991,87.2,91.8,82.4,5.8,9.7,0
05/10/1991,87.6,91.9,81.3,6.7,9.7,0
05/11/1991,85.6,92.8,74.3,5.3,11.7,0
05/12/1991,86.6,90,80.2,5.5,9.7,0
05/13/1991,86.2,91.4,79.9,8.5,13.6,0
05/14/1991,85.3,89.6,81,13.4,27.2,0
05/15/1991,86.4,90.5,80.6,11.7,17.5,0
05/16/1991,86.7,92.3,80.6,8.3,13.6,0
05/17/1991,85,94.1,79.7,5,11.7,0.35
05/18/1991,86.3,94.1,77,3.6,7.8,0
05/19/1991,85.3,88.9,79.3,4.4,9.7,0
05/20/1991,88.3,94.1,78.8,3.9,7.8,0.12
05/21/1991,87.2,95.9,77.4,5.8,15.5,0.01
05/22/1991,87,94.6,81.7,5.6,9.7,0
05/23/1991,86.2,91.4,81,5.8,9.7,0
05/24/1991,87.6,93.2,78.8,6.9,9.7,0.01
05/25/1991,86.6,93.2,78.8,8,19.4,0
05/26/1991,87.8,92.7,82,5.5,11.7,0
05/27/1991,87.1,93.6,79.2,6.1,11.7,0
05/28/1991,88.4,94.1,80.2,5.8,11.7,0
05/29/1991,87.1,91,81.1,7.8,23.3,0
05/30/1991,88,95.7,81.9,7.5,23.3,0
05/31/1991,87.9,94.1,81.9,6.9,15.5,0
06/01/1991,90.4,96.8,81.7,8.6,15.5,0
06/02/1991,89.1,93.2,82,5.5,11.7,0
06/03/1991,86.8,90.9,83.1,4.4,9.7,0
06/04/1991,86.1,93.2,81.5,3.3,5.8,0.04
06/05/1991,87.8,93.2,79.3,5.8,7.8,0.16
06/06/1991,89.1,94.1,85.3,7,7.8,0
06/07/1991,88,95,80.6,6.8,19.4,0
06/08/1991,89.8,95.9,83.8,8.6,15.5,0
06/09/1991,89.2,95.4,81.9,6.3,13.6,0
06/10/1991,88.3,94.3,81,6.1,13.6,0
06/11/1991,87.4,92.8,80.2,5.6,9.7,0
06/12/1991,86.9,91.4,81.1,4.9,9.7,0
06/13/1991,85.3,89.6,77,9.5,19.4,0.02
06/14/1991,81.7,88.5,77.4,7.5,15.5,1.46
06/15/1991,82.55,87.05,79.55,8.85,15.5,0.79
06/16/1991,83.4,85.6,81.7,10.2,15.5,0.12
06/17/1991,83.2,86,80.2,16.6,54.4,0.39
06/18/1991,84.3,87.4,79.3,11.9,15.5,0.24
06/19/1991,84.2,86.9,76.3,10.2,11.7,0.35
06/20/1991,80.6,83.5,77.4,4.3,5.8,0
06/21/1991,82.7,84.2,76.6,4.4,7.8,1.1
06/22/1991,85.8,88.3,77.9,6.1,9.7,0.02
06/23/1991,84.1,90.3,77.5,6.6,19.4,0
06/24/1991,85.4,88.3,77.5,6.8,11.7,0.16
06/25/1991,87.2,94.1,80.6,4.6,5.8,0
06/26/1991,87.5,94.1,80.6,5.3,7.8,0
06/27/1991,81.5,86.5,78.8,3.2,3.9,0.04
06/28/1991,83.4,86,68.2,3.6,5.8,0.12
06/29/1991,83.8,87.1,78.4,2.9,5.8,0.16
06/30/1991,83.2,86.9,78.4,3.6,7.8,0.04
07/01/1991,85.7,92.3,77.7,5.6,9.7,0.08
07/02/1991,85,89.2,77.4,3.9,3.9,0.04
07/03/1991,85.9,90.5,77.9,5.3,11.7,0.16
07/04/1991,86.9,91.5,78.35,5.15,9.75,0.08
07/05/1991,87.9,92.5,78.8,5,7.8,0
07/06/1991,89.5,94.3,81.7,4.7,9.7,0
07/07/1991,87.6,92.1,81.9,3.9,7.8,0
07/08/1991,84.2,91.6,81,4.4,7.8,0
07/09/1991,84.3,92.3,78.3,5.5,9.7,0.12
07/10/1991,81.4,83.5,77.9,10.1,11.7,1.14
07/11/1991,81.6,86,75.2,5.3,13.6,0.16
07/12/1991,80.4,87.8,76.6,5.8,19.4,0.59
07/13/1991,82.2,88.2,76.6,4.1,9.7,0.63
07/14/1991,85.6,88.7,79.5,3.6,7.8,0.94
07/15/1991,85.4,90.9,81.5,4.6,9.7,0.08
07/16/1991,85.3,89.6,82,5.3,9.7,0
07/17/1991,87.6,91.4,82,8.2,15.5,0
07/18/1991,83.3,87.3,80.1,11,15.5,0.12
07/19/1991,80.9,86.4,78.8,9.5,15.5,0.65
07/20/1991,83.5,87.4,78.8,6.8,15.5,0
07/21/1991,80.6,84.2,77.7,7.9,15.5,0.2
07/22/1991,82.1,83.3,80.2,14.5,19.4,0.71
07/23/1991,81,86.9,77.7,7.5,15.5,0.35
07/24/1991,80.1,84.4,77,6.6,13.6,0.51
07/25/1991,80.2,83.3,77,8.9,15.5,0.47
07/26/1991,75.5,81.5,74.3,6.8,11.7,3.54
07/27/1991,80.8,82.4,79.2,6.2,11.7,0
07/28/1991,84.7,88.2,68.4,4.2,9.7,0.39
07/29/1991,85.2,89.6,81.5,6.1,9.7,0
07/30/1991,85.6,90,81.5,5.8,11.7,0
07/31/1991,82.6,89.2,77.7,6.7,9.7,0
08/01/1991,79.8,83.7,74.1,8.5,44.7,0
08/02/1991,82.6,84.2,77.5,5.5,9.7,0.35
08/03/1991,83.3,87.4,78.1,6.1,15.5,0
08/04/1991,80.6,86,76.5,3.9,7.8,0.16
08/05/1991,80.8,82.8,76.5,6.1,11.7,0.04
08/06/1991,83.3,87.4,78.1,6.6,11.7,0.12
08/07/1991,85.6,87.8,82,10.1,13.6,0
08/08/1991,85.5,89.2,81.5,7.1,11.7,0
08/09/1991,85.6,88.5,81.5,7.5,11.7,0.02
08/10/1991,84.7,87.8,80.6,7.1,19.4,0.02
08/11/1991,81.7,85.1,78.8,8.4,15.5,0.31
08/12/1991,79.9,82.4,78.1,6.1,7.8,0.16
08/13/1991,77.9,79.3,76.1,7,11.7,0.75
08/14/1991,81.9,84.2,76.1,7.2,15.5,1.42
08/15/1991,79.9,84.2,73.4,6.1,9.7,1.22
08/16/1991,77.9,80.6,75.2,5.5,7.8,1.14
08/17/1991,78.2,80.2,73.4,7.8,11.7,3.19
08/18/1991,78.1,79.2,77,8.6,19.4,3.39
08/19/1991,79.6,82,74.1,6.9,9.7,0.2
08/20/1991,79.1,81.5,76.6,4.4,5.8,2.83
08/21/1991,79.1,80.6,76.6,4.9,5.8,1.54
08/22/1991,79.9,81,76.6,7.3,15.5,0.75
08/23/1991,82,86.7,76.1,6.9,15.5,0.63
08/24/1991,81.1,84.2,78.8,8.7,11.7,0.28
08/25/1991,82.1,83.8,78.8,7.4,13.6,1.3
08/26/1991,80.8,86.5,73.2,5.8,13.6,0.02
08/27/1991,82.3,84.6,78.4,5.1,9.7,0.2
08/28/1991,82.4,86,78.8,5.8,17.5,0
08/29/1991,80.7,89.6,78.1,7.5,9.7,0.12
08/30/1991,82.1,85.3,78.1,5.8,11.7,0.55
08/31/1991,81.5,84.7,79.2,4.7,7.8,0.12
09/01/1991,83.7,87.8,78.4,7.2,13.6,0.16
09/02/1991,80.7,86,77,6.6,11.7,0.35
09/03/1991,81.6,83.3,77,8,11.7,0.35
09/04/1991,79.2,85.3,74.8,6.6,9.7,0
09/05/1991,84.3,88.2,76.3,5.1,7.8,1.61
09/06/1991,85,87.8,81.5,7,9.7,0
09/07/1991,82.3,87.8,79.5,7.8,17.5,0.08
09/08/1991,81.3,85.6,77.2,9.1,19.4,0.43
09/09/1991,82.3,85.1,78.8,6.1,15.5,0.02
09/10/1991,82.5,87.4,78.8,3.9,5.8,0.08
09/11/1991,84,87.4,79.2,5.1,7.8,0.35
09/12/1991,84.9,88.7,80.2,7.3,9.7,0.43
09/13/1991,83.6,87.8,79.7,6.3,9.7,0.59
09/14/1991,82.6,88.7,76.3,5.6,9.7,0.94
09/15/1991,84.4,88.2,76.3,6.3,9.7,0.87
09/16/1991,81.4,82.4,79.3,9.7,15.5,0.08
09/17/1991,82.8,87.4,78.8,11.7,19.4,1.3
09/18/1991,82,85.3,78.8,14.2,19.4,1.02
09/19/1991,81.4,86.2,77.7,9.2,15.5,0.55
09/20/1991,82.6,102.7,77.7,6.5,9.7,0.71
09/21/1991,82.2,85.6,78.8,4.9,9.7,0
09/22/1991,82,84.9,78.8,6.8,13.6,0
09/23/1991,83.7,87.4,79.2,7.5,9.7,0
09/24/1991,81.8,86,78.8,9.7,15.5,0
09/25/1991,82.3,84.2,78.8,10,19.4,0.87
09/26/1991,83.3,87.8,80.6,9.2,15.5,0
09/27/1991,80.7,86.5,77.9,6.6,9.7,0.04
09/28/1991,81,85.1,78.4,5.6,11.7,0.51
09/29/1991,82.3,86.4,78.8,7.5,19.4,0.04
09/30/1991,80.9,86,77.5,7.5,13.6,0
10/01/1991,82.9,87.8,77.5,5.8,9.7,0.04
10/02/1991,83.1,89.1,78.8,4.4,7.8,0
10/03/1991,82.9,86.9,78.8,4.4,7.8,0.01
10/04/1991,84.2,88.7,77.9,5.2,7.8,0.04
10/05/1991,83.8,88.3,77.9,4.4,9.7,2.36
10/06/1991,85,90.1,79.9,4.7,9.7,0
10/07/1991,84.3,87.8,77.4,7.5,9.7,0
10/08/1991,84.3,87.8,79.7,5.8,9.7,0
10/09/1991,83.7,89.6,79.3,6.6,9.7,0
10/10/1991,83.9,86.5,79.7,5.3,9.7,0
10/11/1991,85.2,88.7,79.7,5.2,7.8,0
10/12/1991,84.3,87.8,79.7,6.1,13.6,0
10/13/1991,83.65,87.6,77.45,4.7,10.7,0
10/14/1991,83,87.4,75.2,3.3,7.8,0
10/15/1991,82.2,84,77.9,4.7,7.8,0
10/16/1991,82.7,87.4,77.9,4.7,9.7,0
10/17/1991,85.7,88.9,77,6.2,7.8,0
10/18/1991,83.6,90.5,76.5,4.1,7.8,0
10/19/1991,84.6,87.8,78.8,3.9,7.8,0
10/20/1991,83.5,89.6,76.5,4.4,7.8,0.28
10/21/1991,83.2,87.8,75,8,9.7,0
10/22/1991,79.4,81.3,78.8,2.5,3.9,0.08
10/23/1991,82.4,88.5,77.9,5,13.6,0.28
10/24/1991,82.3,86.9,77.4,3.5,5.8,0
10/25/1991,82.95,87.35,77.85,7.85,14.55,0
10/26/1991,83.6,87.8,78.3,12.2,23.3,0
10/27/1991,83,84.2,82.4,25.6,33,0
10/28/1991,82.2,82.8,78.6,21.4,29.1,0
10/29/1991,81.6,84.2,76.8,10.5,15.5,0.12
10/30/1991,81.6,86,77.4,9.4,15.5,0
10/31/1991,81.9,87.4,77,8.7,11.7,0
11/01/1991,79.6,81,77,4.4,13.6,0
11/02/1991,80.6,83.8,70.5,2.7,5.8,0
11/03/1991,81.7,84.7,77,3.9,5.8,0.01
11/04/1991,81.4,87.1,74.1,4.2,5.8,2.13
11/05/1991,82.6,87.1,75.2,5.2,7.8,0
11/06/1991,85.6,91.4,78.8,5.8,9.7,0
11/07/1991,79.2,81,77.2,3.4,5.8,0.08
11/08/1991,80.3,86,73.4,3.3,5.8,0.24
11/09/1991,81.5,86,73.4,2.5,5.8,0
11/10/1991,80.4,84.2,74.1,4.2,7.8,0.01
11/11/1991,78.6,82.4,72.9,5.1,7.8,0
11/12/1991,78.3,83.8,70.2,6.3,9.7,0
11/13/1991,80.5,84.2,74.7,4.9,7.8,0
11/14/1991,80.7,86,75.7,5.1,7.8,0
11/15/1991,81.9,86,76.8,3.9,5.8,0
11/16/1991,79.5,86,74.7,12.9,23.3,0.02
11/17/1991,77.1,78.8,72.5,14,25.3,1.1
11/18/1991,85,91,74.3,4.3,7.8,0.28
11/19/1991,83.4,85.6,77.5,4.7,5.8,0
11/20/1991,83,92.3,76.6,5.1,9.7,0.31
11/21/1991,81.3,88.3,77,3.1,5.8,0
11/22/1991,81.4,86.9,76.3,5,7.8,0
11/23/1991,81.23333333,87.5,76.53333333,4.533333333,7.133333333,0.116666667
11/24/1991,81.06666667,88.1,76.76666667,4.066666667,6.466666667,0.233333333
11/25/1991,80.9,88.7,77,3.6,5.8,0.35
11/26/1991,81.4,86,76.5,4.4,9.7,0
11/27/1991,82.3,86,78.8,3.1,3.9,0.08
11/28/1991,80.3,85.6,77,3.9,7.8,0
11/29/1991,81.4,84.2,76.1,4.2,5.8,0.04
11/30/1991,80.9,85.5,76.1,4.4,7.8,0
12/01/1991,80.1,83.8,75.2,3.4,5.8,0
12/02/1991,79.2,83.8,73.4,4.2,7.8,0
12/03/1991,78.6,81,71.6,4.9,7.8,0
12/04/1991,79.1,85.1,73.4,3.1,5.8,0
12/05/1991,79.5,83.8,72.7,4.7,7.8,0
12/06/1991,80,85.5,69.4,3.3,5.8,0
12/07/1991,82.6,88.2,75.4,5.4,7.8,0
12/08/1991,79.6,84.4,75.2,3.9,9.7,0
12/09/1991,80.8,86.2,75.2,9.7,23.3,0
12/10/1991,80,83.5,74.3,6.1,9.7,0
12/11/1991,77.1,78.3,76.6,2.4,3.9,0.04
12/12/1991,78.7,84.7,76.6,2.9,5.8,0
12/13/1991,79.2,84.6,75.9,2.9,3.9,0
12/14/1991,84.1,87.8,76.6,5.4,7.8,0.08
12/15/1991,80.4,86.4,77.7,3.9,5.8,0
12/16/1991,80.6,84.2,76.6,4.9,7.8,0
12/17/1991,79.8,87.8,74.3,5.8,11.7,0
12/18/1991,79.4,84,71.6,2.8,3.9,0
12/19/1991,80.4,84.6,75.2,3.2,7.8,0
12/20/1991,80.7,87.8,76.5,4.7,7.8,0
12/21/1991,81.7,86.9,73.4,8.3,19.4,0
12/22/1991,79.6,82.4,75.2,5.1,9.7,0
12/23/1991,81,87.8,74.7,4.7,9.7,0
12/24/1991,82,87.8,74.5,3.9,7.8,0.02
12/25/1991,81.1,86.2,73.8,4.4,7.8,0
12/26/1991,79.7,84,74.5,3.4,5.8,0
12/27/1991,81.5,83.8,75.9,3.5,5.8,0
12/28/1991,82,86.5,76.6,4.6,9.7,0
12/29/1991,80.1,86,76.5,5.1,7.8,0
12/30/1991,80.5,84,76.1,4.7,7.8,0
12/31/1991,79,81.5,73.4,4.9,5.8,0
01/01/1992,78.8,83.1,72.5,3.1,7.8,0
01/02/1992,80.2,84.6,76.1,3.3,5.8,0
01/03/1992,80.8,86.2,71.8,3.9,5.8,0
01/04/1992,81.1,88.7,75.9,3.6,7.8,0
01/05/1992,77.9,81.5,70.3,4.2,7.8,0.04
01/06/1992,79.1,83.3,64.8,5,11.7,0
01/07/1992,78.6,84.6,72.9,3.2,3.9,0.01
01/08/1992,78.8,85.8,73.4,4.4,7.8,0.04
01/09/1992,79.6,85.3,73.2,4.4,5.8,0
01/10/1992,77.5,81.5,71.6,6.6,11.7,0
01/11/1992,79.4,83.8,74.5,4.4,7.8,0.04
01/12/1992,79.4,84.2,76.1,4.2,7.8,0
01/13/1992,78.4,82.4,72.7,5.3,9.7,0
01/14/1992,78.3,82.4,72.93333333,5.366666667,9.066666667,0
01/15/1992,78.2,82.4,73.16666667,5.433333333,8.433333333,0
01/16/1992,78.1,82.4,73.4,5.5,7.8,0
01/17/1992,79,83.3,75,5.3,7.8,0
01/18/1992,78.6,82.9,73,4.4,9.7,0
01/19/1992,78.9,82.4,73.6,3.9,7.8,0
01/20/1992,79.5,84,73.6,5.8,7.8,0
01/21/1992,80.7,84.2,74.8,4.7,7.8,0
01/22/1992,79.7,83.3,76.1,4.9,7.8,0
01/23/1992,79.9,85.1,75.2,4.1,5.8,0
01/24/1992,80.6,86,74.5,5.1,7.8,0
01/25/1992,79.5,84.6,73,7.5,9.7,0
01/26/1992,79.4,85.1,72.1,7.2,13.6,0
01/27/1992,78.2,82.4,71.4,5.6,9.7,0
01/28/1992,79.3,83.7,76.6,3.6,7.8,0
01/29/1992,79.8,84.6,75.2,4.9,7.8,0
01/30/1992,82.6,87.4,74.8,5.5,7.8,0
01/31/1992,81.6,87.8,76.1,5.1,7.8,0
02/01/1992,78.8,82.8,75,3.2,5.8,0
02/02/1992,80.4,87.3,76.1,4.4,7.8,0
02/03/1992,81.4,85.8,76.3,5.6,9.7,0
02/04/1992,81.65,86.9,76.85,5.85,10.7,0
02/05/1992,81.9,88,77.4,6.1,11.7,0
02/06/1992,81.9,89.6,74.3,6.8,11.7,0
02/07/1992,81.45,87.55,72.95,5.6,8.75,0
02/08/1992,81,85.5,71.6,4.4,5.8,0
02/09/1992,81.3,87.8,73.2,5.8,9.7,0
02/10/1992,81.3,86.7,75.2,4.6,9.7,0
02/11/1992,79.5,91.9,68.5,5,11.7,0
02/12/1992,81.7,91.4,75.2,6.6,9.7,0
02/13/1992,83.3,89.4,77,4.2,5.8,0
02/14/1992,82.8,88.5,75.2,8,19.4,0
02/15/1992,82.2,87.8,79,5.8,11.7,0
02/16/1992,82.4,90.1,77.9,3.9,9.7,0
02/17/1992,84,90.1,78.8,6.5,15.5,0
02/18/1992,82.6,88.3,78.1,4.6,7.8,0
02/19/1992,83,93.2,77.9,5.3,9.7,0
02/20/1992,81.4,83.3,78.1,5.1,9.7,0
02/21/1992,79.4,82.4,70.9,4.7,9.7,0
02/22/1992,80,86.9,76.6,4.4,11.7,0
02/23/1992,81,87.8,74.8,5,7.8,0
02/24/1992,81.1,87.4,75.2,4.4,9.7,0
02/25/1992,78.2,102.2,73.8,6.4,9.7,0
02/26/1992,78.7,83.5,73,6.9,11.7,0
02/27/1992,78.8,86,71.1,6.4,11.7,0
02/28/1992,80.2,85.5,69.4,4.4,7.8,0
03/01/1992,81.9,91.4,75.7,5.5,11.7,0
03/02/1992,83,93.6,74.3,5.3,9.7,0
03/03/1992,82.6,93.6,77,5.6,9.7,0
03/04/1992,83.5,93.2,77,6.1,9.7,0
03/05/1992,82.9,87.1,78.4,3.6,7.8,0
03/06/1992,82.1,90.5,77.9,6.6,9.7,0
03/07/1992,83.1,92.3,78.3,4.2,7.8,0
03/08/1992,81.3,91.9,77.4,5.5,7.8,0
03/09/1992,83,91.8,77.4,4.6,7.8,0
03/10/1992,83.4,93.2,78.1,5.1,7.8,0
03/11/1992,83.5,91,77.9,7.8,11.7,0
03/12/1992,83.7,92.8,77,6.1,9.7,0
03/13/1992,83,90.3,79.9,6.8,9.7,0
03/14/1992,85,93.2,78.3,10,13.6,0
03/15/1992,84.6,91.4,76.1,6.2,9.7,0
03/16/1992,82.8,89.6,76.1,6.1,13.6,0
03/17/1992,83.3,91,72.1,6.1,11.7,0
03/18/1992,84.4,91.4,73.4,5.6,13.6,0
03/19/1992,84.9,89.6,77.9,5.6,9.7,0
03/20/1992,84.1,88.5,80.1,3.6,5.8,0
03/21/1992,84,90.9,76.3,6.7,9.7,0
03/22/1992,83.5,89.1,75.2,6.1,9.7,0
03/23/1992,83.7,90.5,73.8,7.8,13.6,0
03/24/1992,82,90.5,70.7,5.3,7.8,0
03/25/1992,82.9,93.4,77,5.3,11.7,0
03/26/1992,86,94.3,73.4,6.3,15.5,0
03/27/1992,86.4,93.6,80.6,5.8,11.7,0
03/28/1992,86.6,95.5,80.2,5.1,7.8,0
03/29/1992,86.3,94.1,79.7,6.1,9.7,0
03/30/1992,85.2,93.6,78.8,7.8,15.5,0
03/31/1992,85,95,79.2,6.1,11.7,0
04/01/1992,84.4,92.3,78.4,6.9,15.5,0
04/02/1992,85.3,92.5,78.1,3.2,5.8,0
04/03/1992,87.5,93.9,69.1,5.8,9.7,0
04/04/1992,85.1,94.1,80.1,3.2,3.9,0
04/05/1992,85.4,93.2,79.7,3.5,5.8,0
04/06/1992,85.7,95.4,79.7,3.6,5.8,0
04/07/1992,86.7,95.4,79.5,4.4,7.8,0
04/08/1992,85.9,93.9,80.6,5.2,7.8,0
04/09/1992,84.4,95,79.5,5.2,7.8,0
04/10/1992,85.4,92.8,78.8,5,7.8,0
04/11/1992,86.4,92.7,81.5,4.6,7.8,0
04/12/1992,84.9,90,80.6,6.3,11.7,0
04/13/1992,83.9,88.3,78.8,6.4,11.7,0
04/14/1992,83.1,88.7,78.8,4.9,9.7,0
04/15/1992,84.2,86.4,78.8,7,11.7,0
04/16/1992,84,88.3,80.6,5,9.7,0
04/17/1992,86.7,93.9,78.8,3.9,5.8,0
04/18/1992,86.5,93.2,81.9,5.3,9.7,0
04/19/1992,86.2,91.9,82.4,4.9,9.7,0
04/20/1992,86.8,92.5,82.4,3.9,7.8,0
04/21/1992,88.7,94.6,83.3,6.6,11.7,0
04/22/1992,86.4,91.6,79.7,7,11.7,0
04/23/1992,88.1,96.8,82,7.2,13.6,0
04/24/1992,87.6,96.4,81.1,8,15.5,0
04/25/1992,88.4,96.8,79.2,5.5,9.7,0
04/26/1992,86.8,95,80.2,4.2,7.8,0
04/27/1992,87.5,95.9,80.2,5.8,7.8,0
04/28/1992,87.2,94.5,81.1,4.9,7.8,0
04/29/1992,88,98.2,80.6,5.3,9.7,0
04/30/1992,87.9,97.2,82.4,5.3,7.8,0
05/01/1992,86.7,94.1,80.6,7,13.6,0
05/02/1992,88.5,98.2,79.5,5.8,13.6,0
05/03/1992,86.2,95.7,70.7,5.1,9.7,0
05/04/1992,88.3,95.5,80.6,8.3,11.7,0
05/05/1992,87.6,94.8,79.7,7,9.7,0
05/06/1992,86.7,96.3,78.1,5.1,9.7,0
05/07/1992,87.4,96.3,80.25,5.2,9.7,0
05/08/1992,88.1,96.3,82.4,5.3,9.7,0
05/09/1992,86.6,93.2,81.5,6.1,9.7,0
05/10/1992,84.7,96.1,72.5,5.1,7.8,0
05/11/1992,86.8,91.2,80.2,4.6,7.8,0
05/12/1992,87.7,94.1,81.7,5.3,7.8,0
05/13/1992,88,94.1,81,3.2,5.8,0
05/14/1992,85.7,93.9,82.4,5.3,9.7,0.02
05/15/1992,86.8,95.9,81.7,4.6,7.8,0.28
05/16/1992,82.2,93.7,71.6,5.8,7.8,0
05/17/1992,86,90,76.6,3.9,5.8,1.93
05/18/1992,86.8,91,82.4,7.5,13.6,0
05/19/1992,86.8,91.4,82,6.3,13.6,0
05/20/1992,87.8,98.8,82.9,5.5,7.8,0
05/21/1992,86.3,90.3,82.9,3.9,7.8,0
05/22/1992,84.8,90.1,81.7,5.6,9.7,0
05/23/1992,85.4,91,80.6,5.3,9.7,0.08
05/24/1992,85.2,89.6,80.6,4.9,13.6,0
05/25/1992,86,90,80.6,6.1,9.7,0
05/26/1992,87.9,91,80.6,8,11.7,0.12
05/27/1992,84.2,90,80.2,6.8,11.7,0
05/28/1992,86.3,90.5,80.6,5.6,9.7,0
05/29/1992,85.55,88.8,81.95,5.45,9.7,0.04
05/30/1992,84.8,87.1,83.3,5.3,9.7,0.08
05/31/1992,83.1,87.3,77.9,7,13.6,0.24
06/01/1992,80.7,82.8,78.4,3.6,7.8,0
06/02/1992,85.5,87.4,77.9,5,7.8,0.16
06/03/1992,87.3,91.9,81,5.8,11.7,0
06/04/1992,85.6,91,80.6,4.2,7.8,0
06/05/1992,89,95,79.5,4.6,9.7,0
06/06/1992,89.9,95.9,83.8,5.8,11.7,0
06/07/1992,85.3,93.6,79.7,5,5.8,0.35
06/08/1992,86.8,91.9,76.6,6.1,9.7,0
06/09/1992,87.9,95.4,81.5,3.9,7.8,0
06/10/1992,89.3,95,82.4,3.9,7.8,0
06/11/1992,88.1,94.1,81.5,4.1,9.7,0
06/12/1992,86.2,93.6,80.4,5.3,9.7,0
06/13/1992,87.7,95,80.2,5.6,9.7,0
06/14/1992,88,96.8,82.4,6.1,11.7,0
06/15/1992,87.3,93.2,81,6.6,9.7,0
06/16/1992,88.4,93.7,85.1,5.3,9.7,0
06/17/1992,86.7,94.6,81.7,5.6,9.7,0
06/18/1992,84.5,93,79.7,3.6,7.8,0.08
06/19/1992,87.2,92.1,79.7,4.4,5.8,0.71
06/20/1992,86.8,91,80.6,4.1,7.8,0
06/21/1992,85.85,91.45,80.15,4.5,7.8,0.04
06/22/1992,84.9,91.9,79.7,4.9,7.8,0.08
06/23/1992,83.3,86.4,76.1,3.4,5.8,1.97
06/24/1992,86,92.3,78.8,6.6,13.6,0.12
06/25/1992,86.5,91.4,80.6,8,11.7,0
06/26/1992,82.6,84.2,80.6,9.2,13.6,0
06/27/1992,81.1,86.2,78.1,7.3,15.5,0.08
06/28/1992,84.4,91.8,78.8,7.2,13.6,0.83
06/29/1992,85.2,89.6,78.8,7.5,13.6,0
06/30/1992,83.1,87.4,78.8,5,9.7,1.54
07/01/1992,82,87.4,73,4.9,9.7,1.14
07/02/1992,83,86,75.2,5.1,7.8,0.2
07/03/1992,86.7,89.6,77,8.3,13.6,0
07/04/1992,85.7,90,82.4,5,9.7,0
07/05/1992,86.2,90.9,80.6,4.4,7.8,0
07/06/1992,86.4,89.6,79.2,9.5,38.9,0
07/07/1992,86.2,89.6,80.2,7.5,15.5,0
07/08/1992,86.6,91.4,81.5,3.9,7.8,0
07/09/1992,87.8,93.6,79.9,5.3,9.7,0
07/10/1992,84,86.7,80.2,5.8,11.7,0.04
07/11/1992,79.7,82.4,77,8.3,15.5,0.16
07/12/1992,83.7,91.9,77,5.3,9.7,0.35
07/13/1992,83.7,88.2,78.4,3.6,5.8,0
07/14/1992,82.6,88.3,77.4,4.7,9.7,0
07/15/1992,80.9,86.5,76.6,4.4,7.8,0
07/16/1992,84.2,87.4,77,4.4,7.8,0.67
07/17/1992,85.3,88.2,79.3,8,13.6,0
07/18/1992,80.2,86.5,77,3.4,5.8,0.87
07/19/1992,79.6,83.3,74.8,8,13.6,0.59
07/20/1992,78.4,80.2,75.6,9.1,13.6,1.5
07/21/1992,80.5,83.8,77.5,5.1,9.7,0
07/22/1992,82,86.9,77.5,3.5,5.8,0.83
07/23/1992,80.3,86.9,77.2,4.4,5.8,0
07/24/1992,81.6,87.1,77,3.9,5.8,0.04
07/25/1992,83.4,86.5,78.4,4.7,7.8,0.31
07/26/1992,84.1,88.7,79.2,4.4,9.7,0.02
07/27/1992,82.45,87.35,78.9,4.45,8.75,0.13
07/28/1992,80.8,86,78.6,4.5,7.8,0.24
07/29/1992,82,88.3,77,4.9,7.8,0.83
07/30/1992,80.5,87.8,74.8,4.6,7.8,0.28
07/31/1992,82.3,87.8,75.6,3.9,5.8,0
08/01/1992,84.6,88.2,79.7,4.9,7.8,0
08/02/1992,86,90.5,79.7,5.3,11.7,0
08/03/1992,84.5,87.8,79.7,3.7,3.9,0
08/04/1992,81.4,89.6,77.9,5,9.7,0.16
08/05/1992,82.7,89.6,74.7,4.1,7.8,0
08/06/1992,83.1,88.2,78.8,5.8,15.5,0.31
08/07/1992,84.7,88.9,77,5.5,9.7,0.04
08/08/1992,82.5,89.6,76.8,4.1,9.7,0
08/09/1992,81.4,85.6,79.2,3.6,7.8,0.12
08/10/1992,80.9,84.7,77.9,5,9.7,0.24
08/11/1992,84.6,88.7,77.9,6.4,9.7,0.12
08/12/1992,84.2,91.4,73.8,4.4,7.8,0
08/13/1992,84.1,89.6,79.7,6.6,9.7,0
08/14/1992,81.9,87.1,73.8,9,19.4,0.35
08/15/1992,80.2,85.6,77,6.6,11.7,0.51
